Order_ID,Order_Date,Customer_ID,Restaurant_Name,Food_Category,Order_Value,Delivery_Time,Rating,Payment_Method,City,Order_Status
100240,2026-01-07,C5594,Bandra Bites,Healthy Food,1713,52,2.8,Wallet,Mumbai - Mulund,Delayed
100241,2025-11-15,C7655,Chembur Spice House,Biryani,1425,42,3.7,Wallet,Mumbai - Borivali,Delivered
100242,2025-12-15,C2244,Borivali Bistro,Burger,365,35,2.9,Debit Card,Mumbai - Borivali,Delayed
100243,2025-01-17,C2615,Chembur Spice House,Biryani,274,20,4.3,Debit Card,Mumbai - Chembur,Delivered
100244,2026-05-18,C4836,Colaba Cafe,Beverages,1097,82,3.0,UPI,Mumbai - Borivali,Delayed
100245,2026-05-16,C2056,Vashi Veg Corner,Biryani,1406,29,3.7,UPI,Mumbai - Borivali,Delivered
100246,2025-07-19,C5906,Chembur Spice House,Biryani,691,34,3.5,Debit Card,Mumbai - Vashi,Delayed
100247,2025-11-12,C1190,Bandra Bites,Pizza,814,21,2.7,Debit Card,Mumbai - Chembur,Delivered
100248,2025-02-26,C6466,Powai Plates,Pizza,1173,84,3.3,Credit Card,Mumbai - Ghatkopar,Delivered
100249,2025-02-06,C6673,Kurla Kitchen,Biryani,1652,79,4.5,Credit Card,Mumbai - Bandra,Delivered
100250,2025-12-28,C6413,Powai Plates,Chinese,607,59,4.6,Debit Card,Mumbai - Thane,Cancelled
100251,2025-08-15,C2941,Andheri Kitchen,Biryani,1682,82,2.7,Debit Card,Mumbai - Chembur,Delivered
100252,2025-09-22,C1297,Bandra Bites,North Indian,1752,22,4.7,Cash,Mumbai - Powai,Delayed
100253,2026-03-11,C9860,Malad Food Hub,Healthy Food,1520,50,3.5,Debit Card,Mumbai - Bandra,Delivered
100254,2025-01-27,C7594,Thane Treats,South Indian,1407,75,3.4,Wallet,Mumbai - Powai,Delayed
100255,2025-06-25,C9931,Ghatkopar Grill,Pizza,269,68,2.9,Credit Card,Mumbai - Andheri,Cancelled
100256,2026-02-14,C5049,Andheri Kitchen,South Indian,997,24,3.5,UPI,Mumbai - Vashi,Delivered
100257,2025-03-19,C9263,Dadar Darbar,South Indian,1056,53,2.9,UPI,Mumbai - Dadar,Delivered
100258,2025-11-25,C3807,Andheri Kitchen,Burger,132,47,4.2,Credit Card,Mumbai - Kurla,Delivered
100259,2025-07-21,C4832,Ghatkopar Grill,South Indian,1370,38,2.5,Wallet,Mumbai - Colaba,Delivered
100260,2025-07-20,C9544,Kurla Kitchen,North Indian,1532,78,3.9,Debit Card,Mumbai - Mulund,Delivered
100261,2025-11-22,C9334,Malad Food Hub,Chinese,528,20,3.9,Credit Card,Mumbai - Kurla,Delivered
100262,2025-03-23,C2757,Kurla Kitchen,Beverages,703,68,3.8,UPI,Mumbai - Ghatkopar,Delayed
100263,2026-01-31,C9574,Powai Plates,North Indian,1395,70,4.2,UPI,Mumbai - Thane,Delivered
100264,2025-10-07,C6642,Thane Treats,Pizza,896,22,4.7,Debit Card,Mumbai - Andheri,Delayed
100265,2025-07-26,C4571,Marine Drive Meals,North Indian,229,77,3.6,Wallet,Mumbai - Borivali,Cancelled
100266,2026-05-08,C6976,Ghatkopar Grill,Chinese,1198,74,4.8,Cash,Mumbai - Colaba,Delivered
100267,2025-05-09,C8564,Thane Treats,South Indian,748,55,4.0,Debit Card,Mumbai - Malad,Cancelled
100268,2025-09-16,C8607,Chembur Spice House,Burger,1700,51,3.7,UPI,Mumbai - Powai,Delivered
100269,2025-02-17,C5720,Vashi Veg Corner,Healthy Food,1173,67,4.8,Cash,Mumbai - Kurla,Delivered
100270,2025-01-27,C5335,Andheri Kitchen,Beverages,477,22,4.4,Wallet,Mumbai - Powai,Delivered
100271,2026-04-08,C8847,Mumbai Tadka,Beverages,404,69,3.6,Debit Card,Mumbai - Andheri,Delivered
100272,2025-10-08,C8149,Borivali Bistro,Desserts,190,29,3.6,Debit Card,Mumbai - Colaba,Delivered
100273,2025-03-27,C6951,Andheri Kitchen,Healthy Food,472,51,2.9,Cash,Mumbai - Kurla,Delivered
100274,2026-05-06,C1340,Powai Plates,Beverages,1321,60,2.9,Credit Card,Mumbai - Mulund,Delivered
100275,2025-01-22,C3347,Mumbai Tadka,South Indian,1228,31,4.1,Debit Card,Mumbai - Malad,Delayed
100276,2025-12-16,C1488,Marine Drive Meals,Beverages,808,48,3.3,Cash,Mumbai - Kurla,Delivered
100277,2025-06-07,C1413,Powai Plates,Desserts,1344,29,3.0,Wallet,Mumbai - Andheri,Delivered
100278,2025-04-05,C1815,Mumbai Tadka,Chinese,110,67,2.5,Cash,Mumbai - Vashi,Delayed
100279,2026-05-27,C1787,Chembur Spice House,Healthy Food,948,53,2.5,Cash,Mumbai - Chembur,Delivered
100280,2026-01-27,C5910,Marine Drive Meals,Chinese,737,25,3.4,UPI,Mumbai - Ghatkopar,Delivered
100281,2026-03-03,C4588,Dadar Darbar,Burger,313,42,4.8,Debit Card,Mumbai - Andheri,Delayed
100282,2025-11-03,C3103,Powai Plates,Desserts,646,44,4.2,UPI,Mumbai - Colaba,Delivered
100283,2026-03-26,C3718,Mumbai Tadka,North Indian,507,30,3.6,Wallet,Mumbai - Ghatkopar,Delayed
100284,2025-06-20,C5527,Malad Food Hub,Biryani,939,46,4.4,Wallet,Mumbai - Vashi,Delivered
100285,2026-01-12,C6117,Kurla Kitchen,Beverages,685,43,5.0,Cash,Mumbai - Powai,Delivered
100286,2026-01-03,C9004,Ghatkopar Grill,Biryani,190,60,4.9,Cash,Mumbai - Powai,Delivered
100287,2025-12-13,C2266,Thane Treats,Beverages,422,82,3.2,Debit Card,Mumbai - Andheri,Delivered
100288,2026-04-17,C2035,Thane Treats,Burger,188,78,4.5,Wallet,Mumbai - Bandra,Cancelled
100289,2025-09-15,C9144,Colaba Cafe,Desserts,1283,37,3.1,UPI,Mumbai - Ghatkopar,Cancelled
100290,2025-09-09,C9306,Malad Food Hub,South Indian,880,18,2.9,Wallet,Mumbai - Colaba,Delivered
100291,2025-08-21,C6290,Malad Food Hub,Biryani,1121,77,3.0,Cash,Mumbai - Dadar,Delayed
100292,2025-03-19,C1850,Marine Drive Meals,Beverages,1640,41,3.0,UPI,Mumbai - Andheri,Delivered
100293,2026-03-02,C7091,Malad Food Hub,Pizza,1446,62,4.9,Credit Card,Mumbai - Borivali,Delivered
100294,2026-03-25,C1020,Ghatkopar Grill,North Indian,324,53,5.0,Cash,Mumbai - Ghatkopar,Delivered
100295,2026-04-30,C3471,Marine Drive Meals,Beverages,1468,68,4.0,Cash,Mumbai - Chembur,Delivered
100296,2025-08-15,C6724,Dadar Darbar,Burger,925,49,3.4,Cash,Mumbai - Chembur,Cancelled
100297,2025-04-26,C2973,Colaba Cafe,North Indian,931,31,3.4,Wallet,Mumbai - Kurla,Delivered
100298,2025-11-30,C6748,Bandra Bites,Biryani,293,15,4.9,Wallet,Mumbai - Andheri,Delivered
100299,2025-05-16,C7991,Malad Food Hub,Biryani,1460,36,3.6,Debit Card,Mumbai - Mulund,Delayed
100300,2025-03-12,C1957,Marine Drive Meals,North Indian,347,18,4.3,UPI,Mumbai - Bandra,Delivered
100301,2025-11-13,C2098,Mumbai Tadka,Healthy Food,426,81,2.9,Cash,Mumbai - Chembur,Delayed
100302,2025-08-15,C2966,Borivali Bistro,Biryani,523,56,4.6,Credit Card,Mumbai - Ghatkopar,Delayed
100303,2025-03-06,C1916,Ghatkopar Grill,Burger,633,57,4.6,Credit Card,Mumbai - Powai,Cancelled
100304,2025-05-06,C4018,Kurla Kitchen,North Indian,126,43,4.0,UPI,Mumbai - Chembur,Delayed
100305,2025-05-08,C3937,Mumbai Tadka,Beverages,122,77,3.8,Credit Card,Mumbai - Borivali,Delivered
100306,2026-03-31,C4658,Thane Treats,Beverages,1243,81,3.1,Credit Card,Mumbai - Thane,Delivered
100307,2025-08-20,C9694,Andheri Kitchen,Burger,1293,81,4.3,Debit Card,Mumbai - Borivali,Delivered
100308,2025-11-19,C8009,Vashi Veg Corner,Beverages,333,43,4.7,Cash,Mumbai - Malad,Delivered
100309,2025-05-25,C3627,Andheri Kitchen,Burger,1341,16,4.9,UPI,Mumbai - Malad,Cancelled
100310,2025-05-21,C8980,Ghatkopar Grill,Healthy Food,1709,63,4.3,UPI,Mumbai - Borivali,Delivered
100311,2025-04-16,C7945,Marine Drive Meals,Pizza,1721,35,2.5,Wallet,Mumbai - Malad,Cancelled
100312,2025-04-19,C3443,Malad Food Hub,Biryani,487,44,4.3,UPI,Mumbai - Malad,Delayed
100313,2026-04-19,C4390,Powai Plates,Chinese,1797,65,2.5,Wallet,Mumbai - Powai,Delivered
100314,2025-09-15,C2018,Ghatkopar Grill,Biryani,1063,24,4.8,UPI,Mumbai - Vashi,Delayed
100315,2026-04-05,C1837,Malad Food Hub,Healthy Food,1555,78,4.6,UPI,Mumbai - Colaba,Delayed
100316,2026-01-20,C3524,Kurla Kitchen,Healthy Food,294,21,4.1,Credit Card,Mumbai - Chembur,Delivered
100317,2025-05-29,C3980,Bandra Bites,Biryani,1408,30,4.8,Wallet,Mumbai - Borivali,Delivered
100318,2025-11-04,C8609,Vashi Veg Corner,Beverages,350,42,4.3,Debit Card,Mumbai - Kurla,Delayed
100319,2025-06-08,C5097,Bandra Bites,South Indian,358,58,3.9,UPI,Mumbai - Borivali,Delivered
100320,2025-08-13,C1078,Chembur Spice House,Beverages,1016,18,3.2,Wallet,Mumbai - Thane,Delivered
100321,2025-10-06,C1638,Dadar Darbar,Healthy Food,675,40,4.3,UPI,Mumbai - Kurla,Delivered
100322,2025-06-22,C4885,Ghatkopar Grill,Desserts,594,18,3.6,Cash,Mumbai - Thane,Delivered
100323,2026-05-02,C4480,Chembur Spice House,Biryani,1778,50,3.3,Cash,Mumbai - Vashi,Delivered
100324,2025-09-14,C5672,Dadar Darbar,Burger,1204,31,3.5,UPI,Mumbai - Powai,Cancelled
100325,2025-05-14,C6424,Thane Treats,North Indian,315,20,3.2,Cash,Mumbai - Ghatkopar,Cancelled
100326,2025-03-28,C7962,Andheri Kitchen,Burger,673,37,3.6,Debit Card,Mumbai - Vashi,Cancelled
100327,2026-03-17,C3586,Marine Drive Meals,Beverages,1533,65,3.3,Cash,Mumbai - Thane,Delivered
100328,2025-05-31,C8577,Vashi Veg Corner,Desserts,1515,27,3.5,UPI,Mumbai - Vashi,Delayed
100329,2026-06-19,C2250,Borivali Bistro,Burger,599,40,4.6,UPI,Mumbai - Mulund,Delayed
100330,2025-06-15,C5393,Colaba Cafe,Beverages,189,25,4.1,UPI,Mumbai - Ghatkopar,Delivered
100331,2025-07-23,C5925,Powai Plates,Desserts,748,80,4.2,UPI,Mumbai - Bandra,Delivered
100332,2025-01-20,C4212,Borivali Bistro,South Indian,190,76,3.8,Credit Card,Mumbai - Vashi,Delivered
100333,2025-06-21,C5609,Dadar Darbar,South Indian,1728,15,2.7,Credit Card,Mumbai - Bandra,Delivered
100334,2025-08-03,C4727,Thane Treats,North Indian,160,76,5.0,Wallet,Mumbai - Kurla,Delivered
100335,2026-02-28,C6615,Powai Plates,Pizza,386,25,2.7,UPI,Mumbai - Ghatkopar,Delivered
100336,2026-01-10,C1166,Chembur Spice House,Healthy Food,1108,85,4.6,Cash,Mumbai - Mulund,Delivered
100337,2026-04-17,C1182,Marine Drive Meals,Pizza,366,19,5.0,Cash,Mumbai - Ghatkopar,Delivered
100338,2026-06-13,C9655,Marine Drive Meals,Burger,154,72,2.9,Cash,Mumbai - Chembur,Delivered
100339,2026-05-30,C6708,Borivali Bistro,South Indian,251,16,4.9,Credit Card,Mumbai - Bandra,Delivered
100340,2025-12-21,C9616,Dadar Darbar,Pizza,699,46,4.8,Cash,Mumbai - Thane,Delivered
100341,2025-01-06,C1702,Andheri Kitchen,Desserts,1551,54,3.4,Wallet,Mumbai - Powai,Delivered
100342,2026-06-03,C9126,Ghatkopar Grill,Beverages,743,73,3.7,Debit Card,Mumbai - Borivali,Delivered
100343,2025-01-03,C6882,Vashi Veg Corner,Desserts,1286,56,3.0,Cash,Mumbai - Powai,Delivered
100344,2025-08-27,C3541,Dadar Darbar,South Indian,751,20,3.8,UPI,Mumbai - Ghatkopar,Delayed
100345,2025-05-23,C3644,Mumbai Tadka,Pizza,330,54,4.4,Cash,Mumbai - Kurla,Delivered
100346,2025-06-09,C2076,Bandra Bites,Chinese,1248,82,3.8,UPI,Mumbai - Colaba,Delayed
100347,2026-03-11,C5363,Thane Treats,North Indian,1223,33,3.1,Debit Card,Mumbai - Malad,Delayed
100348,2025-09-16,C8420,Dadar Darbar,South Indian,1189,76,3.8,UPI,Mumbai - Ghatkopar,Cancelled
100349,2026-02-12,C9412,Marine Drive Meals,Desserts,1272,79,3.8,Cash,Mumbai - Chembur,Delayed
100350,2026-02-23,C4679,Vashi Veg Corner,Healthy Food,1174,28,3.9,Credit Card,Mumbai - Dadar,Delivered
100351,2025-10-13,C7188,Bandra Bites,North Indian,548,69,4.1,Debit Card,Mumbai - Dadar,Delayed
100352,2025-12-17,C1846,Dadar Darbar,Biryani,121,47,4.4,Cash,Mumbai - Mulund,Cancelled
100353,2025-12-11,C4666,Kurla Kitchen,Beverages,1716,70,3.2,Debit Card,Mumbai - Malad,Delivered
100354,2026-02-25,C7794,Thane Treats,Healthy Food,980,45,4.1,UPI,Mumbai - Ghatkopar,Delivered
100355,2026-06-14,C7902,Kurla Kitchen,South Indian,1252,25,3.7,UPI,Mumbai - Chembur,Delayed
100356,2026-02-03,C9881,Andheri Kitchen,South Indian,955,25,4.5,UPI,Mumbai - Vashi,Delivered
100357,2025-09-15,C6883,Borivali Bistro,Beverages,585,40,3.0,Debit Card,Mumbai - Ghatkopar,Delayed
100358,2025-11-16,C5292,Colaba Cafe,Chinese,1100,73,2.7,Wallet,Mumbai - Bandra,Delayed
100359,2026-01-06,C2714,Borivali Bistro,Beverages,1232,28,3.7,Credit Card,Mumbai - Andheri,Delivered
100360,2025-10-07,C5464,Ghatkopar Grill,Healthy Food,1422,45,2.7,UPI,Mumbai - Ghatkopar,Delayed
100361,2025-12-30,C1021,Kurla Kitchen,Healthy Food,1656,42,3.7,UPI,Mumbai - Andheri,Delivered
100362,2025-06-08,C6116,Malad Food Hub,Chinese,1099,42,4.5,UPI,Mumbai - Colaba,Cancelled
100363,2026-03-07,C4415,Chembur Spice House,Chinese,1110,41,4.2,UPI,Mumbai - Malad,Delivered
100364,2025-04-20,C8679,Borivali Bistro,Pizza,952,28,3.0,Credit Card,Mumbai - Kurla,Delivered
100365,2025-09-05,C1137,Vashi Veg Corner,Beverages,1048,32,3.9,Credit Card,Mumbai - Thane,Delivered
100366,2025-06-07,C5381,Ghatkopar Grill,Desserts,1193,33,4.3,Wallet,Mumbai - Colaba,Delivered
100367,2026-04-16,C4109,Dadar Darbar,Pizza,1377,40,4.8,Wallet,Mumbai - Bandra,Delivered
100368,2025-06-10,C9676,Chembur Spice House,Biryani,408,51,5.0,Credit Card,Mumbai - Malad,Delayed
100369,2026-06-03,C9559,Thane Treats,Biryani,1469,75,4.7,Debit Card,Mumbai - Colaba,Delivered
100370,2025-05-15,C7312,Malad Food Hub,Healthy Food,1747,49,4.5,Debit Card,Mumbai - Powai,Delivered
100371,2025-12-12,C3035,Ghatkopar Grill,Desserts,142,43,4.0,Credit Card,Mumbai - Andheri,Delayed
100372,2025-01-26,C7216,Chembur Spice House,North Indian,1185,36,2.9,Wallet,Mumbai - Andheri,Delivered
100373,2025-09-22,C8025,Ghatkopar Grill,Biryani,1042,22,3.4,Debit Card,Mumbai - Malad,Cancelled
100374,2025-06-07,C7631,Malad Food Hub,North Indian,278,45,3.2,UPI,Mumbai - Bandra,Cancelled
100375,2025-01-19,C6181,Mumbai Tadka,Chinese,1240,54,3.0,Cash,Mumbai - Dadar,Delivered
100376,2025-10-28,C7954,Borivali Bistro,Pizza,1443,56,3.9,Debit Card,Mumbai - Chembur,Delivered
100377,2025-12-17,C8465,Chembur Spice House,Healthy Food,656,41,3.8,Wallet,Mumbai - Kurla,Delivered
100378,2025-09-05,C3116,Kurla Kitchen,Healthy Food,1328,48,4.7,Credit Card,Mumbai - Vashi,Delivered
100379,2025-10-05,C7364,Colaba Cafe,Biryani,1429,20,3.2,Wallet,Mumbai - Vashi,Delivered
100380,2026-04-09,C7735,Borivali Bistro,Beverages,1504,45,4.3,Credit Card,Mumbai - Chembur,Delivered
100381,2025-06-21,C7454,Bandra Bites,Burger,1481,65,3.1,Wallet,Mumbai - Dadar,Delivered
100382,2025-02-14,C2109,Dadar Darbar,Beverages,1003,21,3.0,Credit Card,Mumbai - Kurla,Delayed
100383,2026-06-16,C6474,Powai Plates,Pizza,275,18,4.2,Credit Card,Mumbai - Kurla,Delayed
100384,2026-02-01,C2570,Vashi Veg Corner,North Indian,541,29,4.6,UPI,Mumbai - Mulund,Delayed
100385,2025-03-11,C6769,Andheri Kitchen,Desserts,1605,62,3.1,UPI,Mumbai - Colaba,Delivered
100386,2025-02-17,C4781,Bandra Bites,South Indian,1722,80,3.4,Debit Card,Mumbai - Dadar,Delivered
100387,2025-06-17,C8827,Chembur Spice House,Desserts,1303,62,3.4,UPI,Mumbai - Vashi,Delivered
100388,2025-07-23,C1656,Andheri Kitchen,Beverages,1426,35,4.8,Debit Card,Mumbai - Andheri,Delivered
100389,2025-01-13,C6111,Kurla Kitchen,Biryani,858,63,2.7,Credit Card,Mumbai - Borivali,Cancelled
100390,2025-06-24,C2631,Marine Drive Meals,Pizza,1563,32,4.9,Debit Card,Mumbai - Chembur,Cancelled
100391,2025-11-19,C1924,Kurla Kitchen,Pizza,497,15,4.2,Debit Card,Mumbai - Vashi,Delivered
100392,2026-01-21,C6047,Malad Food Hub,Beverages,1323,71,3.4,Cash,Mumbai - Kurla,Delivered
100393,2025-02-10,C7803,Vashi Veg Corner,Pizza,1237,64,2.6,Credit Card,Mumbai - Ghatkopar,Cancelled
100394,2025-10-28,C8256,Dadar Darbar,Pizza,1230,73,3.6,UPI,Mumbai - Kurla,Delivered
100395,2025-04-13,C6806,Malad Food Hub,Biryani,1010,70,3.2,Wallet,Mumbai - Thane,Delivered
100396,2025-02-09,C2206,Dadar Darbar,Burger,1268,53,3.9,Cash,Mumbai - Borivali,Delayed
100397,2025-01-21,C7249,Chembur Spice House,Healthy Food,141,75,4.6,UPI,Mumbai - Powai,Cancelled
100398,2025-02-15,C3668,Borivali Bistro,Healthy Food,1128,71,3.4,Cash,Mumbai - Powai,Delivered
100399,2025-04-01,C1369,Chembur Spice House,Chinese,572,41,4.6,Credit Card,Mumbai - Ghatkopar,Delivered
100400,2025-07-27,C1190,Dadar Darbar,Chinese,529,50,3.0,Credit Card,Mumbai - Chembur,Delivered
100401,2026-04-28,C6047,Kurla Kitchen,Healthy Food,331,40,3.1,Credit Card,Mumbai - Dadar,Cancelled
100402,2026-06-04,C1126,Powai Plates,South Indian,1014,38,4.4,Debit Card,Mumbai - Chembur,Delayed
100403,2026-04-09,C6904,Andheri Kitchen,Biryani,1490,81,4.3,UPI,Mumbai - Bandra,Delivered
100404,2026-06-19,C6449,Thane Treats,Biryani,449,31,4.0,Debit Card,Mumbai - Kurla,Cancelled
100405,2025-05-06,C5758,Borivali Bistro,Biryani,129,19,3.2,UPI,Mumbai - Colaba,Delivered
100406,2026-06-21,C8352,Thane Treats,Biryani,277,32,4.3,UPI,Mumbai - Malad,Cancelled
100407,2026-03-24,C7599,Ghatkopar Grill,Desserts,1601,52,4.5,UPI,Mumbai - Ghatkopar,Delivered
100408,2026-06-09,C9212,Thane Treats,South Indian,137,32,3.5,Cash,Mumbai - Chembur,Delivered
100409,2026-03-17,C1386,Mumbai Tadka,North Indian,893,37,3.0,UPI,Mumbai - Chembur,Delayed
100410,2026-02-03,C9405,Vashi Veg Corner,Chinese,1001,76,3.5,Wallet,Mumbai - Colaba,Delivered
100411,2025-02-02,C7942,Mumbai Tadka,Pizza,1677,79,3.2,Credit Card,Mumbai - Malad,Cancelled
100412,2025-06-02,C7139,Colaba Cafe,Pizza,490,16,4.5,Debit Card,Mumbai - Vashi,Cancelled
100413,2026-03-04,C1915,Dadar Darbar,Pizza,583,69,5.0,Debit Card,Mumbai - Malad,Delivered
100414,2025-07-22,C7536,Thane Treats,South Indian,756,35,4.2,Debit Card,Mumbai - Bandra,Delayed
100415,2025-03-06,C4844,Dadar Darbar,Desserts,500,79,3.9,Wallet,Mumbai - Powai,Delivered
100416,2026-04-25,C8701,Vashi Veg Corner,Chinese,141,66,4.2,UPI,Mumbai - Kurla,Delivered
100417,2025-11-16,C2542,Ghatkopar Grill,Burger,110,75,4.4,Cash,Mumbai - Malad,Cancelled
100418,2025-04-29,C6768,Powai Plates,Chinese,347,80,3.6,Wallet,Mumbai - Kurla,Delivered
100419,2026-02-23,C4700,Vashi Veg Corner,Chinese,344,40,3.5,Debit Card,Mumbai - Chembur,Cancelled
100420,2025-07-13,C2699,Mumbai Tadka,Healthy Food,1213,49,4.1,Credit Card,Mumbai - Powai,Delivered
100421,2025-08-25,C9196,Bandra Bites,Pizza,1263,81,4.5,Wallet,Mumbai - Bandra,Delivered
100422,2026-02-08,C3271,Kurla Kitchen,North Indian,1753,65,4.8,UPI,Mumbai - Bandra,Delayed
100423,2025-11-22,C8969,Colaba Cafe,Desserts,299,48,4.5,Cash,Mumbai - Powai,Cancelled
100424,2025-10-19,C8166,Andheri Kitchen,Biryani,928,64,5.0,Wallet,Mumbai - Bandra,Cancelled
100425,2026-01-10,C4675,Marine Drive Meals,Pizza,1570,46,2.9,Debit Card,Mumbai - Kurla,Delivered
100426,2025-10-02,C5714,Borivali Bistro,South Indian,1079,69,2.8,Credit Card,Mumbai - Malad,Cancelled
100427,2026-04-17,C2779,Bandra Bites,Healthy Food,1271,77,4.5,Credit Card,Mumbai - Powai,Cancelled
100428,2025-08-02,C4800,Powai Plates,South Indian,638,31,4.1,Wallet,Mumbai - Andheri,Delayed
100429,2025-03-28,C3317,Thane Treats,North Indian,1242,62,3.1,Credit Card,Mumbai - Vashi,Delivered
100430,2025-01-12,C9904,Borivali Bistro,Burger,1609,52,3.1,Credit Card,Mumbai - Thane,Cancelled
100431,2025-05-27,C3138,Marine Drive Meals,North Indian,1797,66,5.0,Credit Card,Mumbai - Malad,Delivered
100432,2026-01-02,C8933,Marine Drive Meals,Burger,1519,45,4.9,Cash,Mumbai - Andheri,Delivered
100433,2026-03-27,C8366,Vashi Veg Corner,South Indian,498,22,3.3,Debit Card,Mumbai - Kurla,Cancelled
100434,2025-03-14,C6612,Kurla Kitchen,Biryani,972,59,4.1,Credit Card,Mumbai - Vashi,Delivered
100435,2025-10-09,C6105,Malad Food Hub,South Indian,384,49,2.7,Wallet,Mumbai - Colaba,Delivered
100436,2026-04-19,C8705,Kurla Kitchen,Desserts,1328,18,4.1,Debit Card,Mumbai - Andheri,Delivered
100437,2025-08-11,C3496,Colaba Cafe,Burger,1716,51,2.9,Credit Card,Mumbai - Thane,Delivered
100438,2025-04-22,C4009,Ghatkopar Grill,Chinese,989,48,3.8,Credit Card,Mumbai - Ghatkopar,Delivered
100439,2025-01-06,C6558,Bandra Bites,Pizza,1142,29,3.5,Credit Card,Mumbai - Bandra,Delayed
100440,2025-05-18,C6755,Chembur Spice House,Chinese,343,83,4.7,Debit Card,Mumbai - Borivali,Delivered
100441,2026-02-10,C5178,Colaba Cafe,Beverages,693,77,4.0,Cash,Mumbai - Ghatkopar,Delivered
100442,2025-11-08,C7829,Vashi Veg Corner,Pizza,829,71,4.9,Debit Card,Mumbai - Bandra,Delivered
100443,2025-02-04,C3985,Borivali Bistro,Healthy Food,1245,81,4.3,Cash,Mumbai - Mulund,Cancelled
100444,2026-02-14,C8504,Bandra Bites,North Indian,366,21,4.2,UPI,Mumbai - Powai,Cancelled
100445,2025-05-02,C7298,Mumbai Tadka,Biryani,1590,15,3.8,Wallet,Mumbai - Mulund,Delayed
100446,2026-01-31,C1953,Ghatkopar Grill,Beverages,997,50,3.3,Debit Card,Mumbai - Thane,Delayed
100447,2025-11-23,C7904,Kurla Kitchen,Healthy Food,394,18,2.9,Cash,Mumbai - Ghatkopar,Cancelled
100448,2025-12-31,C5143,Powai Plates,Healthy Food,1739,15,4.5,Credit Card,Mumbai - Powai,Cancelled
100449,2025-08-20,C6270,Dadar Darbar,Burger,966,25,3.2,UPI,Mumbai - Thane,Cancelled
100450,2026-02-15,C4310,Borivali Bistro,Beverages,217,71,2.7,Credit Card,Mumbai - Vashi,Cancelled
100451,2026-05-18,C7634,Powai Plates,Beverages,1720,59,3.5,UPI,Mumbai - Borivali,Delivered
100452,2025-05-15,C2026,Ghatkopar Grill,Chinese,1794,40,3.4,Wallet,Mumbai - Mulund,Delivered
100453,2026-01-16,C8803,Vashi Veg Corner,North Indian,1555,66,3.6,Credit Card,Mumbai - Thane,Delivered
100454,2025-03-22,C6818,Bandra Bites,North Indian,778,41,2.8,UPI,Mumbai - Bandra,Delayed
100455,2025-09-20,C6090,Malad Food Hub,Pizza,327,49,4.4,Cash,Mumbai - Thane,Cancelled
100456,2025-12-13,C7229,Thane Treats,Biryani,1735,16,4.6,UPI,Mumbai - Borivali,Delayed
100457,2026-01-21,C1532,Andheri Kitchen,North Indian,1347,28,2.8,Cash,Mumbai - Chembur,Delivered
100458,2025-08-13,C7524,Marine Drive Meals,Chinese,579,74,3.3,Wallet,Mumbai - Colaba,Delivered
100459,2025-01-19,C6565,Thane Treats,Biryani,1476,80,4.2,UPI,Mumbai - Mulund,Delivered
100460,2025-06-18,C5993,Thane Treats,Desserts,1225,45,2.5,Wallet,Mumbai - Colaba,Delivered
100461,2025-08-03,C6641,Bandra Bites,Beverages,1143,44,3.0,Cash,Mumbai - Andheri,Delivered
100462,2025-01-29,C5025,Kurla Kitchen,Biryani,198,36,3.1,Cash,Mumbai - Chembur,Delivered
100463,2025-08-04,C9574,Borivali Bistro,North Indian,740,29,4.2,Debit Card,Mumbai - Ghatkopar,Delivered
100464,2025-02-23,C9823,Malad Food Hub,Chinese,767,56,3.0,Cash,Mumbai - Bandra,Delayed
100465,2025-04-17,C5964,Marine Drive Meals,South Indian,1210,27,2.6,Credit Card,Mumbai - Malad,Delivered
100466,2025-07-27,C6724,Mumbai Tadka,Burger,381,48,2.9,UPI,Mumbai - Powai,Delivered
100467,2026-05-21,C5446,Kurla Kitchen,Healthy Food,115,77,4.3,UPI,Mumbai - Thane,Delivered
100468,2025-04-16,C2983,Dadar Darbar,Burger,234,85,5.0,Debit Card,Mumbai - Andheri,Delayed
100469,2025-12-25,C9409,Borivali Bistro,Chinese,595,60,4.9,Debit Card,Mumbai - Borivali,Delayed
100470,2025-01-29,C1215,Marine Drive Meals,Biryani,1115,84,3.0,UPI,Mumbai - Bandra,Cancelled
100471,2025-11-26,C2055,Marine Drive Meals,Burger,242,21,3.1,Wallet,Mumbai - Chembur,Delivered
100472,2026-05-24,C9920,Ghatkopar Grill,South Indian,474,21,3.3,Cash,Mumbai - Mulund,Cancelled
100473,2025-05-11,C2069,Thane Treats,South Indian,493,80,4.2,Cash,Mumbai - Thane,Delivered
100474,2026-06-03,C7996,Andheri Kitchen,North Indian,454,62,4.3,Credit Card,Mumbai - Bandra,Delivered
100475,2025-01-10,C1117,Andheri Kitchen,North Indian,1226,81,3.7,UPI,Mumbai - Mulund,Delivered
100476,2025-08-13,C6719,Thane Treats,Pizza,1719,65,2.7,Credit Card,Mumbai - Dadar,Cancelled
100477,2025-08-05,C7476,Colaba Cafe,Chinese,782,47,2.9,UPI,Mumbai - Bandra,Delivered
100478,2026-05-09,C6831,Dadar Darbar,Healthy Food,1780,22,3.4,Cash,Mumbai - Bandra,Cancelled
100479,2025-10-22,C2917,Dadar Darbar,Beverages,1608,58,3.0,Cash,Mumbai - Borivali,Delivered
